"peak","WT_colon_rep1","WT_colon_rep2","WT_colon_rep3","Kras_colon_rep1","Kras_colon_rep2","ensembl_gene_id"
"chr11:116653472-116655224",57.5248954398682,46.5268701807377,47.1578428498631,92.4376102263849,75.0447810349708,"ENSMUSG00000075410"
"chr11:116656266-116658591",144.497058783479,124.071653815301,114.171619531248,101.838045164661,126.742296859062,"ENSMUSG00000075410"
"chr11:116670886-116677059",439.654558004707,425.484856290514,489.779701177526,463.754790288304,506.969187436247,
"chr11:116677877-116686085",304.74498179454,349.962980055114,325.968247067475,394.81826740761,413.580126592728,"ENSMUSG00000057286"
"chr11:116690613-116695720",307.484262529772,275.789708752489,400.42799893568,274.179352366396,288.505491534443,"ENSMUSG00000057286"
"chr11:116826228-116828277",86.9721633436103,75.5218762354003,100.934330310233,92.4376102263849,103.395031648182,"ENSMUSG00000020814"
"chr11:116838888-116844769",641.676512228054,703.297472442166,558.448139011537,488.822616790374,562.002026861893,"ENSMUSG00000056962"
"chr11:116845797-116856390",711.528170976466,748.475737690128,692.475692374306,529.557834856239,612.031880885207,"ENSMUSG00000034120"
"chr11:116858184-116858828",15.066044043775,16.1832591933001,17.3739421025812,18.8008698765529,13.341294406217,"ENSMUSG00000020818"
"chr11:116859351-116859440",3.42410091903978,5.39441973110002,0.827330576313388,12.5339132510352,5.00298540233139,"ENSMUSG00000020818"
"chr11:116860076-116861180",58.2097156236762,32.3665183866001,55.431148612997,54.8358704732792,75.0447810349708,"ENSMUSG00000020818"
"chr11:116868309-116868575",10.2723027571193,3.37151233193751,9.92796691576066,6.26695662551762,8.33830900388565,"ENSMUSG00000020818"
"chr11:116918607-116919124",45.882952315133,33.7151233193751,63.7044543761309,39.1684789094851,31.6855742147655,"ENSMUSG00000043857"
"chr11:116946310-116947164",18.4901449628148,24.9491912563376,12.4099586447008,32.9015222839675,35.0208978163197,"ENSMUSG00000043857"
"chr11:116966406-116967140",21.2294256980466,20.2290739916251,29.783900747282,25.0678265020705,26.6825888124341,"ENSMUSG00000043857"
"chr11:116973043-116974241",30.13208808755,27.6464011218876,19.8559338315213,47.0021746913821,45.0268686209825,"ENSMUSG00000043857"
"chr11:117076255-117078395",100.668567019769,113.282814353101,124.099586447008,130.039349979491,120.071649655953,"ENSMUSG00000104740"
"chr11:117111584-117117012",347.888653374441,364.123331849252,320.176933033281,283.579787304672,331.864698354649,"ENSMUSG00000020823"
"chr11:117153594-117154821",53.4159743370205,41.8067529160252,67.8411072576979,90.8708710700055,91.7213990427421,"ENSMUSG00000020823"
"chr11:117155692-117157015",43.1436715799012,35.7380307185377,43.8485205446096,50.1356530041409,73.3771192341937,"ENSMUSG00000020823"
"chr11:117197441-117207179",715.637092079313,722.852243967403,724.741584850528,733.233925185561,735.438854142714,"ENSMUSG00000059248"
"chr11:117231582-117232363",30.816908271358,18.8804690588501,23.9925867130883,29.7680439712087,31.6855742147655,"ENSMUSG00000059248"
"chr11:117233144-117235647",96.5596459169217,72.1503639034628,96.7976774286664,94.0043493827643,103.395031648182,"ENSMUSG00000059248"
"chr11:117262922-117267726",306.799442345964,221.845511441488,301.975660354387,338.415657777951,341.870669159312,"ENSMUSG00000059248"
"chr11:117306660-117310716",174.629146871029,139.580610542213,126.581578175948,206.809568642081,195.116430690924,"ENSMUSG00000059248"
"chr11:117316487-117328362",805.348536158156,838.157965719666,584.095386877252,810.004143848152,830.495576787011,"ENSMUSG00000059248"
"chr11:117330798-117336615",374.596640542952,397.838455168627,292.047693438626,424.586311378819,380.226890577186,"ENSMUSG00000059248"
"chr11:117351927-117353512",58.8945358074842,41.1324504496377,37.2298759341025,61.1028270987968,60.0358248279767,"ENSMUSG00000059248"
"chr11:117354062-117355652",54.7856147046364,55.9671047101627,28.9565701709686,68.9365228806938,46.6945304217596,"ENSMUSG00000059248"
"chr11:117356738-117362885",243.795985435632,203.639344849026,222.551925028301,247.544786707946,240.143299311907,"ENSMUSG00000059248"
"chr11:117412667-117413552",19.1749651466227,18.8804690588501,20.6832644078347,23.5010873456911,21.6796034101027,"ENSMUSG00000086588"
"chr11:117414187-117415091",19.8597853304307,20.9033764580126,35.5752147814757,25.0678265020705,20.0119416093256,"ENSMUSG00000086588"
"chr11:117482387-117483642",41.0892110284773,54.6184997773877,60.3951320708774,53.2691313168998,51.697515824091,
"chr11:117611074-117611702",68.4820183807955,64.7330367732003,51.2944957314301,53.2691313168998,65.0388102303081,
"chr11:117653622-117656219",333.507429514474,342.545652924851,264.745784420284,175.474785514493,218.463695901804,"ENSMUSG00000025571"
"chr11:117721251-117721565",13.6964036761591,7.41732713026253,9.92796691576066,10.9671740946558,10.0059708046628,"ENSMUSG00000025571"
"chr11:117742894-117742961",3.42410091903978,2.69720986555001,7.4459751868205,1.5667391563794,3.33532360155426,"ENSMUSG00000025571"
"chr11:117748258-117748420",11.6419431247352,4.04581479832502,6.61864461050711,10.9671740946558,11.6736326054399,"ENSMUSG00000025571"
"chr11:117749369-117751928",206.130875326195,154.415264802738,184.494718517886,144.140002386905,126.742296859062,"ENSMUSG00000025571"
"chr11:117763770-117771071",462.938444254178,393.118337903914,399.600668359367,433.986746317095,443.598039006717,"ENSMUSG00000025572"
"chr11:117771714-117774409",99.2989266521535,89.6822280295379,88.5243716655326,109.671740946558,78.3801046365251,"ENSMUSG00000025572"
"chr11:117774978-117795217",2098.28904318758,2284.53675612086,1863.14845785775,1660.74350576217,1839.43096625717,"ENSMUSG00000025572"
"chr11:117795910-117800133",156.823822092022,130.814678479176,114.998950107561,183.30848129639,193.448768890147,"ENSMUSG00000025573"
"chr11:117807893-117844452",3157.70586753848,3281.15580144159,3013.13795893336,2934.50243989862,3178.56339228121,"ENSMUSG00000048277"
"chr11:117845073-117851289",516.354418591198,576.528608761315,501.362329245913,517.023921605203,436.927391803608,"ENSMUSG00000017716"
"chr11:117858580-117880012",1083.38553078419,1090.34708814859,997.760675033946,1093.58393115282,1129.00703912612,"ENSMUSG00000070330"
"chr11:117962059-117973470",1032.02401699859,1128.78232873268,732.187560037349,825.671535411946,837.166223990119,"ENSMUSG00000053113"
"chr11:117985911-118002311",1142.28006659167,1210.37292716557,951.430162760397,977.645233580748,1060.63290529425,"ENSMUSG00000098958"
"chr11:118003080-118004481",56.8400752560603,57.9900121093253,39.7118676630426,50.1356530041409,58.3681630271995,"ENSMUSG00000098958"
"chr11:118005185-118017301",952.584875676866,1087.64987828304,736.324212918916,799.036969753496,800.477664373022,"ENSMUSG00000017715"
"chr11:118088522-118088647",8.21784220569546,2.69720986555001,2.48199172894017,3.13347831275881,0,"ENSMUSG00000033987"
"chr11:118129723-118130575",36.2954697418216,34.3894257857627,23.1652561367749,37.6017397531057,41.6915450194282,"ENSMUSG00000033987"
"chr11:118209595-118213659",492.38571215792,596.083380286553,453.377155819737,429.286528847957,431.924406401277,"ENSMUSG00000017132"
"chr11:118218269-118218412",9.58748257331137,2.02290739916251,5.79131403419372,3.13347831275881,11.6736326054399,"ENSMUSG00000017132"
"chr11:118218935-118219332",11.6419431247352,12.1374443949751,5.79131403419372,7.83369578189702,5.00298540233139,"ENSMUSG00000017132"
"chr11:118225520-118226265",13.6964036761591,15.5089567269126,21.5105949841481,9.40043493827643,13.341294406217,"ENSMUSG00000017132"
"chr11:118227877-118227948",5.47856147046364,7.41732713026253,4.96398345788033,6.26695662551762,3.33532360155426,"ENSMUSG00000017132"
"chr11:118245814-118251723",649.209534249942,662.839324458915,586.577378606192,532.691313168998,568.672674065001,"ENSMUSG00000017132"
"chr11:118261536-118263251",53.4159743370205,39.7838455168627,50.4671651551167,48.5689138477615,51.697515824091,"ENSMUSG00000033909"
"chr11:118263830-118268277",212.979077164274,219.822604042326,195.25001600996,194.275655391046,173.436827280821,"ENSMUSG00000033909"
"chr11:118284577-118291753",499.918734179807,548.20790517304,402.082660088307,399.518484876748,400.238832186511,"ENSMUSG00000033909"
"chr11:118342089-118342163",4.10892110284773,2.69720986555001,2.48199172894017,4.70021746913821,10.0059708046628,"ENSMUSG00000076433"
"chr11:118354762-118356326",91.0810844464581,103.168277357288,116.653611260188,78.3369578189702,50.0298540233139,"ENSMUSG00000017466"
"chr11:118396443-118421944",2940.61786927136,3091.6768083867,2863.39112462064,2611.75417368447,2776.65689829392,"ENSMUSG00000033880"
"chr11:118427492-118431788",126.006913820664,123.397351348913,138.164206244336,172.341307201734,143.418914866833,"ENSMUSG00000017446"
"chr11:118433534-118433632",2.05446055142387,2.02290739916251,3.30932230525355,10.9671740946558,3.33532360155426,"ENSMUSG00000017446"
"chr11:118442739-118443939",72.5909394836433,49.8983825126752,76.9417435971451,64.2363054115556,43.3592068202054,"ENSMUSG00000017446"
"chr11:118454154-118454598",7.53302202188751,9.44023452942504,14.0646197973276,15.667391563794,18.3442798085484,"ENSMUSG00000086514"
"chr11:118474489-118480542",440.339378188515,538.093368177227,435.175883140842,360.350005967263,350.208978163197,"ENSMUSG00000033857"
"chr11:118481484-118481571",3.42410091903978,3.37151233193751,6.61864461050711,6.26695662551762,8.33830900388565,"ENSMUSG00000033857"
"chr11:118482621-118489510",239.687064332784,248.143307630601,249.02650347033,241.277830082428,280.167182530558,"ENSMUSG00000033857"
"chr11:118505186-118508857",103.407847755001,102.4939748909,127.408908752262,122.205654197594,125.074635058285,"ENSMUSG00000025576"
"chr11:118568895-118568975",6.84820183807955,2.02290739916251,5.79131403419372,6.26695662551762,6.67064720310852,"ENSMUSG00000025576"
"chr11:118888548-118888679",6.84820183807955,4.04581479832502,4.13665288156694,1.5667391563794,6.67064720310852,"ENSMUSG00000025576"
"chr11:118889620-118889767",8.90266238950342,3.37151233193751,3.30932230525355,6.26695662551762,6.67064720310852,"ENSMUSG00000025576"
"chr11:118909321-118909394",2.73928073523182,2.69720986555001,4.13665288156694,3.13347831275881,3.33532360155426,"ENSMUSG00000025576"
"chr11:118911367-118911566",7.53302202188751,6.06872219748753,12.4099586447008,7.83369578189702,0,"ENSMUSG00000025576"
"chr11:118988116-118988206",4.10892110284773,0.674302466387503,6.61864461050711,6.26695662551762,1.66766180077713,"ENSMUSG00000046697"
"chr11:119022403-119025031",175.998787238645,182.735968391013,196.077346586273,148.840219856043,118.403987855176,"ENSMUSG00000025577"
"chr11:119038196-119043174",406.098368998118,430.204973555227,339.205536288489,313.347831275881,310.185094944546,"ENSMUSG00000025578"
"chr11:119080634-119092887",902.593002258885,952.115082539154,934.883551234129,752.034795062114,748.780148548931,"ENSMUSG00000039989"
"chr11:119151930-119153248",26.0231669847023,26.9720986555001,23.1652561367749,42.3019572222439,35.0208978163197,"ENSMUSG00000098704"
"chr11:119222205-119222285",5.47856147046364,4.72011726471252,8.27330576313388,6.26695662551762,3.33532360155426,"ENSMUSG00000039976"
"chr11:119222805-119223657",33.5561890065898,26.2977961891126,31.4385618999088,31.3347831275881,33.3532360155426,"ENSMUSG00000039976"
"chr11:119227937-119229536",95.1900055493058,100.471067491738,112.516958378621,101.838045164661,93.3890608435193,"ENSMUSG00000039976"
"chr11:119237805-119239670",65.7427376455637,63.3844318404253,77.7690741734585,67.3697837243144,58.3681630271995,"ENSMUSG00000039963"
"chr11:119252647-119253681",39.7195706608614,22.9262838571751,30.6112313235954,42.3019572222439,38.356221417874,"ENSMUSG00000039963"
"chr11:119254463-119255178",20.5446055142387,9.44023452942504,15.7192809499544,21.9343481893117,16.6766180077713,"ENSMUSG00000039963"
"chr11:119257587-119260442",96.5596459169217,101.145369958125,107.55297492074,104.97152347742,110.065678851291,"ENSMUSG00000039963"
"chr11:119261217-119262078",28.0776275361262,31.6922159202126,23.1652561367749,34.4682614403469,21.6796034101027,"ENSMUSG00000039963"
"chr11:119262846-119264676",45.1981321313251,59.3386170421003,43.0211899682962,56.4026096296586,51.697515824091,"ENSMUSG00000039963"
"chr11:119265868-119272235",292.418218485997,278.486918618039,280.465065370239,311.781092119501,346.873654561643,"ENSMUSG00000025579"
"chr11:119272939-119275991",99.2989266521535,105.865487222838,102.58899146286,141.006524074146,136.748267663725,"ENSMUSG00000025579"
"chr11:119276688-119282734",306.114622162156,350.637282521502,292.87502401494,299.247178868466,361.882610768637,"ENSMUSG00000025579"
"chr11:119286009-119288053",65.0579174617558,65.4073392395878,50.4671651551167,67.3697837243144,76.712442835748,"ENSMUSG00000025580"
"chr11:119289581-119289879",11.6419431247352,9.44023452942504,5.79131403419372,12.5339132510352,10.0059708046628,"ENSMUSG00000025580"
"chr11:119292315-119293560",30.816908271358,31.6922159202126,26.4745784420284,37.6017397531057,21.6796034101027,"ENSMUSG00000025580"
"chr11:119294488-119294712",9.58748257331137,9.44023452942504,8.27330576313388,10.9671740946558,11.6736326054399,"ENSMUSG00000025580"
"chr11:119342395-119348220",189.695190914804,146.323635206088,175.394082178438,216.210003580358,225.134343104913,"ENSMUSG00000005043"
"chr11:119352356-119354097",67.7971981969876,53.9441973110002,52.1218263077435,65.803044567935,75.0447810349708,"ENSMUSG00000005043"
"chr11:119354842-119357100",159.563102827254,150.369450004413,156.36547892323,156.67391563794,145.08657666761,"ENSMUSG00000039908"
"chr11:119362033-119364337",73.2757596674512,74.8475737690128,76.9417435971451,89.3041319136261,108.398017050513,"ENSMUSG00000039908"
"chr11:119387735-119396961",761.520044394446,802.419935001129,630.425899150802,604.76131436245,652.055764103858,"ENSMUSG00000088015"
"chr11:119487802-119494541",358.160956131561,371.540658979514,367.334775883144,333.715440308813,368.553257971746,"ENSMUSG00000039850"
"chr11:119498625-119500466",48.6222330503648,37.7609381177002,39.7118676630426,65.803044567935,70.0417956326394,"ENSMUSG00000039850"
"chr11:119501311-119501713",18.4901449628148,9.44023452942504,14.891950373641,9.40043493827643,13.341294406217,"ENSMUSG00000039850"
"chr11:119502390-119504537",104.092667938809,101.819672424513,105.898313768114,109.671740946558,118.403987855176,"ENSMUSG00000039850"
"chr11:119547261-119548076",27.3928073523182,30.3436109874376,45.5031816972364,29.7680439712087,20.0119416093256,"ENSMUSG00000025582"
"chr11:119548692-119551196",87.6569835274183,63.3844318404253,80.2510659023987,92.4376102263849,91.7213990427421,"ENSMUSG00000087675"
"chr11:119602143-119602254",2.05446055142387,6.06872219748753,5.79131403419372,3.13347831275881,10.0059708046628,"ENSMUSG00000025583"
"chr11:119602849-119603757",94.5051853654978,107.214092155613,91.0063633944727,83.0371752881084,80.0477664373022,"ENSMUSG00000025583"
"chr11:119656224-119658123",73.9605798512592,66.0816417059753,60.3951320708774,81.470436131729,108.398017050513,"ENSMUSG00000025583"
"chr11:119798383-119798457",2.73928073523182,0.674302466387503,0,10.9671740946558,3.33532360155426,"ENSMUSG00000025583"
"chr11:119799003-119799138",3.42410091903978,6.06872219748753,10.755297492074,7.83369578189702,11.6736326054399,"ENSMUSG00000025583"
"chr11:119810068-119810733",21.9142458818546,22.2519813907876,23.1652561367749,31.3347831275881,21.6796034101027,"ENSMUSG00000025583"
"chr11:119821690-119822021",10.2723027571193,5.39441973110002,8.27330576313388,10.9671740946558,15.0089562069942,"ENSMUSG00000025583"
"chr11:119822892-119822989",2.05446055142387,4.04581479832502,4.13665288156694,12.5339132510352,3.33532360155426,"ENSMUSG00000025583"
"chr11:119834014-119834860",21.9142458818546,28.3207035882751,34.7478842051623,21.9343481893117,31.6855742147655,"ENSMUSG00000085081"
"chr11:119857051-119857127",3.42410091903978,6.74302466387503,4.13665288156694,3.13347831275881,3.33532360155426,"ENSMUSG00000025583"
"chr11:119907902-119923594",1169.67287394399,1252.85398254798,1144.19818704142,1331.72828292249,1227.39908537197,"ENSMUSG00000025371"
"chr11:119931344-119949959",1049.14452159379,1126.08511886713,1045.74584846012,1059.11566971248,1144.01599533311,"ENSMUSG00000025372"
"chr11:119958821-119959675",21.2294256980466,21.5776789244001,9.92796691576066,39.1684789094851,26.6825888124341,"ENSMUSG00000025372"
"chr11:119960448-119960676",5.47856147046364,7.41732713026253,9.92796691576066,18.8008698765529,11.6736326054399,"ENSMUSG00000025372"
"chr11:119984985-119996977",563.607011273947,592.037565488228,564.239453045731,618.861966769865,602.025910080544,"ENSMUSG00000025372"
"chr11:119997664-119997756",2.05446055142387,6.06872219748753,4.96398345788033,4.70021746913821,3.33532360155426,"ENSMUSG00000025372"
"chr11:119998520-120003519",160.247923011062,132.837585878338,152.228826041663,191.142177078287,195.116430690924,"ENSMUSG00000025372"
"chr11:120006697-120015052",349.258293742057,339.848443059301,344.996850322683,510.756964979686,440.262715405162,"ENSMUSG00000105524"
"chr11:120015582-120016268",23.2838862494705,20.2290739916251,14.0646197973276,18.8008698765529,23.3472652108798,"ENSMUSG00000025375"
"chr11:120017239-120017346",4.10892110284773,4.04581479832502,9.92796691576066,7.83369578189702,5.00298540233139,"ENSMUSG00000025375"
"chr11:120018616-120019260",28.7624477199341,20.2290739916251,12.4099586447008,28.2013048148293,23.3472652108798,"ENSMUSG00000025375"
"chr11:120019787-120019922",2.73928073523182,1.34860493277501,8.27330576313388,1.5667391563794,1.66766180077713,"ENSMUSG00000025375"
"chr11:120020516-120020649",5.47856147046364,2.69720986555001,8.27330576313388,10.9671740946558,8.33830900388565,"ENSMUSG00000025375"
"chr11:120041439-120042809",45.1981321313251,45.8525677143502,40.539198239356,61.1028270987968,76.712442835748,"ENSMUSG00000025375"
"chr11:120045218-120048374",104.777488122617,78.8933885673379,93.4883551234129,112.805219259317,120.071649655953,"ENSMUSG00000025375"
"chr11:120063563-120068998",202.706774407155,184.758875790176,188.631371399453,264.778917428119,265.158226323564,"ENSMUSG00000039781"
"chr11:120069739-120078745",386.923403851495,332.431115929039,355.752147814757,361.916745123642,328.529374753095,"ENSMUSG00000039781"
"chr11:120084656-120088101",241.741524884208,279.161221084426,182.840057365259,169.207828888976,188.445783487816,"ENSMUSG00000039781"
"chr11:120089658-120105948",823.153860937162,846.249595316316,756.180146750437,756.735012531252,767.12442835748,"ENSMUSG00000078572"
"chr11:120106476-120113214",249.274546906096,246.794702697826,319.349602456968,274.179352366396,291.840815135998,"ENSMUSG00000061306"
"chr11:120142042-120143012",35.6106495580137,28.3207035882751,23.1652561367749,39.1684789094851,33.3532360155426,"ENSMUSG00000061306"
"chr11:120143668-120145173",45.1981321313251,41.8067529160252,41.3665288156694,56.4026096296586,65.0388102303081,"ENSMUSG00000061306"
"chr11:120148479-120153193",271.873612971758,311.527739471026,234.961883673002,209.94304695484,221.799019503358,"ENSMUSG00000061306"
"chr11:120186808-120188359",67.7971981969876,56.6414071765503,63.7044543761309,45.4354355350027,65.0388102303081,
"chr11:120189009-120193698",336.246710249706,396.489850235852,292.87502401494,250.678265020705,283.502506132112,
"chr11:120218435-120235036",831.371703142858,903.565304959254,807.474642481867,792.770013127979,795.474678970691,
"chr11:120235723-120238129",130.800655107319,129.466073546401,107.55297492074,109.671740946558,91.7213990427421,"ENSMUSG00000039741"
"chr11:120364717-120365544",39.7195706608614,35.7380307185377,34.7478842051623,65.803044567935,66.7064720310852,"ENSMUSG00000025380"
"chr11:120366134-120382859",825.208321488586,850.969712581029,796.719344989793,852.306101070396,892.199063415764,"ENSMUSG00000025380"
"chr11:120384171-120385413",32.8713688227819,24.2748887899501,25.647247865715,45.4354355350027,33.3532360155426,"ENSMUSG00000039703"
"chr11:120420893-120421593",13.0115834923512,14.1603517941376,14.0646197973276,10.9671740946558,21.6796034101027,"ENSMUSG00000039703"
"chr11:120422147-120422720",12.3267633085432,11.4631419285876,27.3019090183418,20.3676090329323,10.0059708046628,"ENSMUSG00000039703"
"chr11:120437132-120437950",86.2873431598024,83.6135058320504,76.1144130208317,48.5689138477615,56.7005012264224,"ENSMUSG00000039703"
"chr11:120438640-120440815",49.9918734179807,52.5955923782252,44.675851120923,57.969348786038,63.3711484295309,"ENSMUSG00000039703"
"chr11:120442888-120443529",30.13208808755,14.1603517941376,13.2372892210142,17.2341307201735,30.0179124139883,"ENSMUSG00000039691"
"chr11:120449977-120453404",78.0695009541069,79.5676910337254,77.7690741734585,78.3369578189702,83.3830900388565,"ENSMUSG00000025386"
"chr11:120454501-120469093",660.166657190869,681.045491051378,602.296659556147,595.360879424174,600.358248279767,"ENSMUSG00000025793"
"chr11:120476470-120476537",6.1633816542716,1.34860493277501,0.827330576313388,6.26695662551762,5.00298540233139,"ENSMUSG00000025793"
"chr11:120477090-120480985",156.823822092022,130.140376012788,115.826280683874,150.406959012423,100.059708046628,"ENSMUSG00000025793"
"chr11:120481724-120503849",1870.92874216333,2151.02486777613,1942.57219318384,1723.41307201735,1876.11952587427,"ENSMUSG00000025792"
"chr11:120646779-120646882",4.10892110284773,2.02290739916251,7.4459751868205,4.70021746913821,3.33532360155426,"ENSMUSG00000025141"
"chr11:120647418-120648464",36.9802899256296,34.3894257857627,26.4745784420284,37.6017397531057,45.0268686209825,"ENSMUSG00000025141"
"chr11:120656330-120661473",191.06483128242,178.690153592688,185.322049094199,181.741742140011,231.804990308021,"ENSMUSG00000042988"
"chr11:120672136-120674561",226.675480840433,246.120400231439,183.667387941572,156.67391563794,160.095532874604,"ENSMUSG00000025142"
"chr11:120676628-120677715",32.1865486389739,41.1324504496377,33.9205536288489,39.1684789094851,53.3651776248682,"ENSMUSG00000025142"
"chr11:120678229-120678581",13.0115834923512,12.1374443949751,7.4459751868205,15.667391563794,16.6766180077713,"ENSMUSG00000025142"
"chr11:120686216-120686562",13.6964036761591,14.1603517941376,11.5826280683874,20.3676090329323,26.6825888124341,"ENSMUSG00000025142"
"chr11:120687338-120688247",24.6535266170864,31.0179134538251,29.783900747282,39.1684789094851,36.6885596170969,"ENSMUSG00000025142"
"chr11:120688920-120689464",13.6964036761591,15.5089567269126,15.7192809499544,28.2013048148293,23.3472652108798,"ENSMUSG00000025142"
"chr11:120702490-120702838",13.0115834923512,12.1374443949751,15.7192809499544,17.2341307201735,8.33830900388565,"ENSMUSG00000025142"
"chr11:120703388-120724441",1644.2532613229,1641.92650565357,1499.12300427986,1422.5991539925,1467.54238468387,"ENSMUSG00000018012"
"chr11:120725080-120733974",599.217660831961,628.449898673153,573.340089385178,531.124574012618,483.621922225368,"ENSMUSG00000025150"
"chr11:120779260-120788486",534.844563554013,527.304528715027,507.153643280107,476.288703539339,471.948289619928,"ENSMUSG00000025158"
"chr11:120789047-120789130",1.36964036761591,4.04581479832502,5.79131403419372,1.5667391563794,1.66766180077713,"ENSMUSG00000025155"
"chr11:120789654-120799300",372.542179991528,368.169146647577,395.4640154778,416.752615596922,410.244802991174,"ENSMUSG00000025155"
"chr11:120803733-120810426",460.199163518946,459.874282076277,456.68647812499,413.619137284163,416.915450194282,"ENSMUSG00000025153"
"chr11:120810979-120832781",1209.39244460485,1152.38291505624,1078.01174093635,1187.58828053559,1139.01300993078,"ENSMUSG00000025153"
"chr11:120872682-120875739",115.049790879736,101.145369958125,115.826280683874,137.873045761388,105.062693448959,"ENSMUSG00000048445"
"chr11:120885438-120891353",272.558433155566,238.028770634789,263.091123267658,222.476960205875,245.146284714238,"ENSMUSG00000048445"
"chr11:120932637-120933335",49.9918734179807,62.0358269076503,47.1578428498631,40.7352180658645,36.6885596170969,"ENSMUSG00000048445"
"chr11:120945302-120966010",964.226818801601,958.858107203029,989.487369270813,999.57958177006,1033.95031648182,"ENSMUSG00000025162"
"chr11:120967049-120968012",17.1205045951989,21.5776789244001,26.4745784420284,21.9343481893117,16.6766180077713,"ENSMUSG00000025162"
"chr11:120970625-120970706",2.05446055142387,7.41732713026253,4.13665288156694,4.70021746913821,5.00298540233139,"ENSMUSG00000025162"
"chr11:120972295-120972377",2.73928073523182,2.02290739916251,4.96398345788033,9.40043493827643,5.00298540233139,"ENSMUSG00000025162"
"chr11:120986979-120994037",319.811025838315,333.779720861814,403.737321240934,347.816092716228,381.894552377963,"ENSMUSG00000025162"
"chr11:121039813-121041916",125.322093636856,104.516882290063,113.344288954934,122.205654197594,131.745282261393,"ENSMUSG00000025163"
"chr11:121051848-121066100",999.152648175807,1132.82814353101,1034.16322039174,833.505231193843,792.139355369137,"ENSMUSG00000039364"
"chr11:121079274-121087030",489.646431422688,495.612312794815,414.492618733008,391.684789094851,415.247788393505,"ENSMUSG00000025165"
"chr11:121118150-121118455",17.8053247790068,10.7888394622,12.4099586447008,12.5339132510352,13.341294406217,"ENSMUSG00000039337"
"chr11:121144680-121145258",53.4159743370205,36.4123331849252,63.7044543761309,50.1356530041409,60.0358248279767,"ENSMUSG00000039329"
"chr11:121145952-121152253",206.815695510003,270.395289021389,253.163156351897,231.877395144152,218.463695901804,"ENSMUSG00000039329"
"chr11:121159409-121159476",3.42410091903978,0,1.65466115262678,1.5667391563794,0,"ENSMUSG00000039321"
"chr11:121160546-121161065",15.066044043775,16.1832591933001,12.4099586447008,18.8008698765529,21.6796034101027,"ENSMUSG00000039321"
"chr11:121223570-121230206",277.352174442222,314.899251802964,290.393032285999,361.916745123642,293.508476936775,"ENSMUSG00000039294"
"chr11:121230969-121237980",432.806356166628,507.74975718979,402.082660088307,344.682614403469,321.858727549986,"ENSMUSG00000000056"
"chr11:121245456-121245600",2.73928073523182,4.72011726471252,9.92796691576066,4.70021746913821,13.341294406217,"ENSMUSG00000000056"
"chr11:121257267-121261135",247.220086354672,283.881338349139,242.407858859823,175.474785514493,193.448768890147,"ENSMUSG00000039275"
"chr11:121298576-121298694",4.10892110284773,0.674302466387503,8.27330576313388,3.13347831275881,11.6736326054399,"ENSMUSG00000039275"
"chr11:121353711-121355463",162.987203746293,158.461079601063,149.746834312723,159.807393950699,178.439812683153,"ENSMUSG00000025173"
"chr11:121387504-121388747",86.9721633436103,122.048746416138,88.5243716655326,100.271306008282,86.7184136404107,"ENSMUSG00000025170"
"chr11:121434242-121435188",39.0347504770535,47.8754751135127,49.6398345788033,31.3347831275881,43.3592068202054,"ENSMUSG00000025175"
"chr11:121451285-121452618",152.030080805366,174.644338794363,153.056156617977,122.205654197594,126.742296859062,"ENSMUSG00000039230"
"chr11:121487282-121488786",52.0463339694046,51.9212899118377,76.9417435971451,67.3697837243144,78.3801046365251,"ENSMUSG00000039230"
"chr11:121499741-121500912",34.9258293742057,57.9900121093253,28.9565701709686,37.6017397531057,48.3621922225368,"ENSMUSG00000039230"
"chr11:121514920-121521016",400.619807527654,414.021714361927,457.513808701304,377.584136687436,365.217934370191,"ENSMUSG00000039238"
"chr11:121541656-121546101",283.515556096494,327.710998664326,335.896213983236,311.781092119501,311.852756745323,"ENSMUSG00000039230"
"chr11:121549206-121554388",249.274546906096,275.789708752489,220.069933299361,222.476960205875,238.47563751113,"ENSMUSG00000039230"
"chr11:121597476-121597542",0.684820183807955,1.34860493277501,4.96398345788033,4.70021746913821,5.00298540233139,"ENSMUSG00000039230"
"chr11:121602087-121602354",6.84820183807955,2.69720986555001,11.5826280683874,12.5339132510352,23.3472652108798,"ENSMUSG00000039230"
"chr11:121672031-121675212",401.98944789527,438.970905618264,273.019090183418,233.444134300531,260.155240921232,"ENSMUSG00000046605"
"chr11:121700517-121706694",517.039238775006,661.49071952614,555.138816706284,543.658487263653,446.933362608271,"ENSMUSG00000039208"
"chr12:3234160-3238203",320.495846022123,293.321572878564,202.69599119678,236.57761261329,255.152255518901,"ENSMUSG00000079179"
"chr12:3308930-3310908",300.636060691692,364.797634315639,226.688577909868,219.343481893117,250.149270116569,"ENSMUSG00000020671"
"chr12:3364574-3366837",72.5909394836433,53.9441973110002,83.5603882076522,122.205654197594,81.7154282380794,"ENSMUSG00000020668"
"chr12:3388223-3388289",2.05446055142387,1.34860493277501,4.96398345788033,1.5667391563794,5.00298540233139,"ENSMUSG00000020668"
"chr12:3424245-3427905",478.004488297953,493.589405395652,434.348552564529,338.415657777951,403.574155788065,"ENSMUSG00000071456"
"chr12:3571887-3573076",102.038207387385,146.323635206088,109.207636073367,75.2034795062114,110.065678851291,"ENSMUSG00000071454"
